date,volume_t-20,volume_t-19,volume_t-18,volume_t-17,volume_t-16,volume_t-15,volume_t-14,volume_t-13,volume_t-12,volume_t-11,volume_t-10,volume_t-9,volume_t-8,volume_t-7,volume_t-6,volume_t-5,volume_t-4,volume_t-3,volume_t-2,volume_t-1,volume
2016-04-25,1091198,783495,3143468,2857844,2958061,1900659,1566612,1373839,1106293,1049336,992495,2495340,1347753,1442264,1536678,1640774,1243893,1670389,1396272,1500449,1500449
2016-04-26,783495,3143468,2857844,2958061,1900659,1566612,1373839,1106293,1049336,992495,2495340,1347753,1442264,1536678,1640774,1243893,1670389,1396272,1500449,1868970,1868970
2016-04-27,3143468,2857844,2958061,1900659,1566612,1373839,1106293,1049336,992495,2495340,1347753,1442264,1536678,1640774,1243893,1670389,1396272,1500449,1868970,1189462,1189462
2016-04-28,2857844,2958061,1900659,1566612,1373839,1106293,1049336,992495,2495340,1347753,1442264,1536678,1640774,1243893,1670389,1396272,1500449,1868970,1189462,1549792,1549792
2016-04-29,2958061,1900659,1566612,1373839,1106293,1049336,992495,2495340,1347753,1442264,1536678,1640774,1243893,1670389,1396272,1500449,1868970,1189462,1549792,2028332,2028332
2016-05-02,1900659,1566612,1373839,1106293,1049336,992495,2495340,1347753,1442264,1536678,1640774,1243893,1670389,1396272,1500449,1868970,1189462,1549792,2028332,1285318,1285318
2016-05-03,1566612,1373839,1106293,1049336,992495,2495340,1347753,1442264,1536678,1640774,1243893,1670389,1396272,1500449,1868970,1189462,1549792,2028332,1285318,1333991,1333991
2016-05-04,1373839,1106293,1049336,992495,2495340,1347753,1442264,1536678,1640774,1243893,1670389,1396272,1500449,1868970,1189462,1549792,2028332,1285318,1333991,1602991,1602991
2016-05-05,1106293,1049336,992495,2495340,1347753,1442264,1536678,1640774,1243893,1670389,1396272,1500449,1868970,1189462,1549792,2028332,1285318,1333991,1602991,1083956,1083956
2016-05-06,1049336,992495,2495340,1347753,1442264,1536678,1640774,1243893,1670389,1396272,1500449,1868970,1189462,1549792,2028332,1285318,1333991,1602991,1083956,1403483,1403483
2016-05-09,992495,2495340,1347753,1442264,1536678,1640774,1243893,1670389,1396272,1500449,1868970,1189462,1549792,2028332,1285318,1333991,1602991,1083956,1403483,1741539,1741539
2016-05-10,2495340,1347753,1442264,1536678,1640774,1243893,1670389,1396272,1500449,1868970,1189462,1549792,2028332,1285318,1333991,1602991,1083956,1403483,1741539,2094305,2094305
2016-05-11,1347753,1442264,1536678,1640774,1243893,1670389,1396272,1500449,1868970,1189462,1549792,2028332,1285318,1333991,1602991,1083956,1403483,1741539,2094305,3328961,3328961
2016-05-12,1442264,1536678,1640774,1243893,1670389,1396272,1500449,1868970,1189462,1549792,2028332,1285318,1333991,1602991,1083956,1403483,1741539,2094305,3328961,2504924,2504924
2016-05-13,1536678,1640774,1243893,1670389,1396272,1500449,1868970,1189462,1549792,2028332,1285318,1333991,1602991,1083956,1403483,1741539,2094305,3328961,2504924,2430565,2430565
2016-05-16,1640774,1243893,1670389,1396272,1500449,1868970,1189462,1549792,2028332,1285318,1333991,1602991,1083956,1403483,1741539,2094305,3328961,2504924,2430565,3979321,3979321
2016-05-17,1243893,1670389,1396272,1500449,1868970,1189462,1549792,2028332,1285318,1333991,1602991,1083956,1403483,1741539,2094305,3328961,2504924,2430565,3979321,7130371,7130371
2016-05-18,1670389,1396272,1500449,1868970,1189462,1549792,2028332,1285318,1333991,1602991,1083956,1403483,1741539,2094305,3328961,2504924,2430565,3979321,7130371,3476470,3476470
2016-05-19,1396272,1500449,1868970,1189462,1549792,2028332,1285318,1333991,1602991,1083956,1403483,1741539,2094305,3328961,2504924,2430565,3979321,7130371,3476470,3660160,3660160
2016-05-20,1500449,1868970,1189462,1549792,2028332,1285318,1333991,1602991,1083956,1403483,1741539,2094305,3328961,2504924,2430565,3979321,7130371,3476470,3660160,2567686,2567686
2016-05-23,1868970,1189462,1549792,2028332,1285318,1333991,1602991,1083956,1403483,1741539,2094305,3328961,2504924,2430565,3979321,7130371,3476470,3660160,2567686,1689755,1689755
2016-05-24,1189462,1549792,2028332,1285318,1333991,1602991,1083956,1403483,1741539,2094305,3328961,2504924,2430565,3979321,7130371,3476470,3660160,2567686,1689755,3236305,3236305
2016-05-25,1549792,2028332,1285318,1333991,1602991,1083956,1403483,1741539,2094305,3328961,2504924,2430565,3979321,7130371,3476470,3660160,2567686,1689755,3236305,2352424,2352424
2016-05-26,2028332,1285318,1333991,1602991,1083956,1403483,1741539,2094305,3328961,2504924,2430565,3979321,7130371,3476470,3660160,2567686,1689755,3236305,2352424,2569626,2569626
2016-05-27,1285318,1333991,1602991,1083956,1403483,1741539,2094305,3328961,2504924,2430565,3979321,7130371,3476470,3660160,2567686,1689755,3236305,2352424,2569626,1823120,1823120
2016-05-31,1333991,1602991,1083956,1403483,1741539,2094305,3328961,2504924,2430565,3979321,7130371,3476470,3660160,2567686,1689755,3236305,2352424,2569626,1823120,2256373,2256373
2016-06-01,1602991,1083956,1403483,1741539,2094305,3328961,2504924,2430565,3979321,7130371,3476470,3660160,2567686,1689755,3236305,2352424,2569626,1823120,2256373,1734386,1734386
2016-06-02,1083956,1403483,1741539,2094305,3328961,2504924,2430565,3979321,7130371,3476470,3660160,2567686,1689755,3236305,2352424,2569626,1823120,2256373,1734386,2209387,2209387
2016-06-03,1403483,1741539,2094305,3328961,2504924,2430565,3979321,7130371,3476470,3660160,2567686,1689755,3236305,2352424,2569626,1823120,2256373,1734386,2209387,2395816,2395816
2016-06-06,1741539,2094305,3328961,2504924,2430565,3979321,7130371,3476470,3660160,2567686,1689755,3236305,2352424,2569626,1823120,2256373,1734386,2209387,2395816,2359193,2359193
2016-06-07,2094305,3328961,2504924,2430565,3979321,7130371,3476470,3660160,2567686,1689755,3236305,2352424,2569626,1823120,2256373,1734386,2209387,2395816,2359193,1500872,1500872
2016-06-08,3328961,2504924,2430565,3979321,7130371,3476470,3660160,2567686,1689755,3236305,2352424,2569626,1823120,2256373,1734386,2209387,2395816,2359193,1500872,1552146,1552146
2016-06-09,2504924,2430565,3979321,7130371,3476470,3660160,2567686,1689755,3236305,2352424,2569626,1823120,2256373,1734386,2209387,2395816,2359193,1500872,1552146,1204415,1204415
2016-06-10,2430565,3979321,7130371,3476470,3660160,2567686,1689755,3236305,2352424,2569626,1823120,2256373,1734386,2209387,2395816,2359193,1500872,1552146,1204415,1261698,1261698
2016-06-13,3979321,7130371,3476470,3660160,2567686,1689755,3236305,2352424,2569626,1823120,2256373,1734386,2209387,2395816,2359193,1500872,1552146,1204415,1261698,1272833,1272833
2016-06-14,7130371,3476470,3660160,2567686,1689755,3236305,2352424,2569626,1823120,2256373,1734386,2209387,2395816,2359193,1500872,1552146,1204415,1261698,1272833,1624087,1624087
2016-06-15,3476470,3660160,2567686,1689755,3236305,2352424,2569626,1823120,2256373,1734386,2209387,2395816,2359193,1500872,1552146,1204415,1261698,1272833,1624087,2029194,2029194
2016-06-16,3660160,2567686,1689755,3236305,2352424,2569626,1823120,2256373,1734386,2209387,2395816,2359193,1500872,1552146,1204415,1261698,1272833,1624087,2029194,1784741,1784741
2016-06-17,2567686,1689755,3236305,2352424,2569626,1823120,2256373,1734386,2209387,2395816,2359193,1500872,1552146,1204415,1261698,1272833,1624087,2029194,1784741,3434813,3434813
2016-06-20,1689755,3236305,2352424,2569626,1823120,2256373,1734386,2209387,2395816,2359193,1500872,1552146,1204415,1261698,1272833,1624087,2029194,1784741,3434813,3161329,3161329
2016-06-21,3236305,2352424,2569626,1823120,2256373,1734386,2209387,2395816,2359193,1500872,1552146,1204415,1261698,1272833,1624087,2029194,1784741,3434813,3161329,2112964,2112964
2016-06-22,2352424,2569626,1823120,2256373,1734386,2209387,2395816,2359193,1500872,1552146,1204415,1261698,1272833,1624087,2029194,1784741,3434813,3161329,2112964,2412064,2412064
2016-06-23,2569626,1823120,2256373,1734386,2209387,2395816,2359193,1500872,1552146,1204415,1261698,1272833,1624087,2029194,1784741,3434813,3161329,2112964,2412064,1487938,1487938
2016-06-24,1823120,2256373,1734386,2209387,2395816,2359193,1500872,1552146,1204415,1261698,1272833,1624087,2029194,1784741,3434813,3161329,2112964,2412064,1487938,5263644,5263644
2016-06-27,2256373,1734386,2209387,2395816,2359193,1500872,1552146,1204415,1261698,1272833,1624087,2029194,1784741,3434813,3161329,2112964,2412064,1487938,5263644,4328364,4328364
2016-06-28,1734386,2209387,2395816,2359193,1500872,1552146,1204415,1261698,1272833,1624087,2029194,1784741,3434813,3161329,2112964,2412064,1487938,5263644,4328364,4300845,4300845
2016-06-29,2209387,2395816,2359193,1500872,1552146,1204415,1261698,1272833,1624087,2029194,1784741,3434813,3161329,2112964,2412064,1487938,5263644,4328364,4300845,2402578,2402578
2016-06-30,2395816,2359193,1500872,1552146,1204415,1261698,1272833,1624087,2029194,1784741,3434813,3161329,2112964,2412064,1487938,5263644,4328364,4300845,2402578,2181066,2181066
2016-07-01,2359193,1500872,1552146,1204415,1261698,1272833,1624087,2029194,1784741,3434813,3161329,2112964,2412064,1487938,5263644,4328364,4300845,2402578,2181066,1591476,1591476
2016-07-05,1500872,1552146,1204415,1261698,1272833,1624087,2029194,1784741,3434813,3161329,2112964,2412064,1487938,5263644,4328364,4300845,2402578,2181066,1591476,1813468,1813468
2016-07-06,1552146,1204415,1261698,1272833,1624087,2029194,1784741,3434813,3161329,2112964,2412064,1487938,5263644,4328364,4300845,2402578,2181066,1591476,1813468,2312133,2312133
2016-07-07,1204415,1261698,1272833,1624087,2029194,1784741,3434813,3161329,2112964,2412064,1487938,5263644,4328364,4300845,2402578,2181066,1591476,1813468,2312133,1861536,1861536
2016-07-08,1261698,1272833,1624087,2029194,1784741,3434813,3161329,2112964,2412064,1487938,5263644,4328364,4300845,2402578,2181066,1591476,1813468,2312133,1861536,1838137,1838137
2016-07-11,1272833,1624087,2029194,1784741,3434813,3161329,2112964,2412064,1487938,5263644,4328364,4300845,2402578,2181066,1591476,1813468,2312133,1861536,1838137,1094683,1094683
2016-07-12,1624087,2029194,1784741,3434813,3161329,2112964,2412064,1487938,5263644,4328364,4300845,2402578,2181066,1591476,1813468,2312133,1861536,1838137,1094683,2237748,2237748
2016-07-13,2029194,1784741,3434813,3161329,2112964,2412064,1487938,5263644,4328364,4300845,2402578,2181066,1591476,1813468,2312133,1861536,1838137,1094683,2237748,1852475,1852475
2016-07-14,1784741,3434813,3161329,2112964,2412064,1487938,5263644,4328364,4300845,2402578,2181066,1591476,1813468,2312133,1861536,1838137,1094683,2237748,1852475,1192500,1192500
2016-07-15,3434813,3161329,2112964,2412064,1487938,5263644,4328364,4300845,2402578,2181066,1591476,1813468,2312133,1861536,1838137,1094683,2237748,1852475,1192500,1202638,1202638
2016-07-18,3161329,2112964,2412064,1487938,5263644,4328364,4300845,2402578,2181066,1591476,1813468,2312133,1861536,1838137,1094683,2237748,1852475,1192500,1202638,1362884,1362884
2016-07-19,2112964,2412064,1487938,5263644,4328364,4300845,2402578,2181066,1591476,1813468,2312133,1861536,1838137,1094683,2237748,1852475,1192500,1202638,1362884,2583860,2583860
2016-07-20,2412064,1487938,5263644,4328364,4300845,2402578,2181066,1591476,1813468,2312133,1861536,1838137,1094683,2237748,1852475,1192500,1202638,1362884,2583860,2124914,2124914
2016-07-21,1487938,5263644,4328364,4300845,2402578,2181066,1591476,1813468,2312133,1861536,1838137,1094683,2237748,1852475,1192500,1202638,1362884,2583860,2124914,1226365,1226365
2016-07-22,5263644,4328364,4300845,2402578,2181066,1591476,1813468,2312133,1861536,1838137,1094683,2237748,1852475,1192500,1202638,1362884,2583860,2124914,1226365,1512440,1512440
2016-07-25,4328364,4300845,2402578,2181066,1591476,1813468,2312133,1861536,1838137,1094683,2237748,1852475,1192500,1202638,1362884,2583860,2124914,1226365,1512440,1720649,1720649
2016-07-26,4300845,2402578,2181066,1591476,1813468,2312133,1861536,1838137,1094683,2237748,1852475,1192500,1202638,1362884,2583860,2124914,1226365,1512440,1720649,1792674,1792674
2016-07-27,2402578,2181066,1591476,1813468,2312133,1861536,1838137,1094683,2237748,1852475,1192500,1202638,1362884,2583860,2124914,1226365,1512440,1720649,1792674,1572573,1572573
2016-07-28,2181066,1591476,1813468,2312133,1861536,1838137,1094683,2237748,1852475,1192500,1202638,1362884,2583860,2124914,1226365,1512440,1720649,1792674,1572573,1945517,1945517
2016-07-29,1591476,1813468,2312133,1861536,1838137,1094683,2237748,1852475,1192500,1202638,1362884,2583860,2124914,1226365,1512440,1720649,1792674,1572573,1945517,1881372,1881372
2016-08-01,1813468,2312133,1861536,1838137,1094683,2237748,1852475,1192500,1202638,1362884,2583860,2124914,1226365,1512440,1720649,1792674,1572573,1945517,1881372,1604639,1604639
2016-08-02,2312133,1861536,1838137,1094683,2237748,1852475,1192500,1202638,1362884,2583860,2124914,1226365,1512440,1720649,1792674,1572573,1945517,1881372,1604639,1595948,1595948
2016-08-03,1861536,1838137,1094683,2237748,1852475,1192500,1202638,1362884,2583860,2124914,1226365,1512440,1720649,1792674,1572573,1945517,1881372,1604639,1595948,1508868,1508868
2016-08-04,1838137,1094683,2237748,1852475,1192500,1202638,1362884,2583860,2124914,1226365,1512440,1720649,1792674,1572573,1945517,1881372,1604639,1595948,1508868,1700182,1700182
2016-08-05,1094683,2237748,1852475,1192500,1202638,1362884,2583860,2124914,1226365,1512440,1720649,1792674,1572573,1945517,1881372,1604639,1595948,1508868,1700182,1250805,1250805
2016-08-08,2237748,1852475,1192500,1202638,1362884,2583860,2124914,1226365,1512440,1720649,1792674,1572573,1945517,1881372,1604639,1595948,1508868,1700182,1250805,1311724,1311724
2016-08-09,1852475,1192500,1202638,1362884,2583860,2124914,1226365,1512440,1720649,1792674,1572573,1945517,1881372,1604639,1595948,1508868,1700182,1250805,1311724,1006170,1006170
2016-08-10,1192500,1202638,1362884,2583860,2124914,1226365,1512440,1720649,1792674,1572573,1945517,1881372,1604639,1595948,1508868,1700182,1250805,1311724,1006170,754137,754137
2016-08-11,1202638,1362884,2583860,2124914,1226365,1512440,1720649,1792674,1572573,1945517,1881372,1604639,1595948,1508868,1700182,1250805,1311724,1006170,754137,1377024,1377024
2016-08-12,1362884,2583860,2124914,1226365,1512440,1720649,1792674,1572573,1945517,1881372,1604639,1595948,1508868,1700182,1250805,1311724,1006170,754137,1377024,1538976,1538976
2016-08-15,2583860,2124914,1226365,1512440,1720649,1792674,1572573,1945517,1881372,1604639,1595948,1508868,1700182,1250805,1311724,1006170,754137,1377024,1538976,2323589,2323589
2016-08-16,2124914,1226365,1512440,1720649,1792674,1572573,1945517,1881372,1604639,1595948,1508868,1700182,1250805,1311724,1006170,754137,1377024,1538976,2323589,3175994,3175994
2016-08-17,1226365,1512440,1720649,1792674,1572573,1945517,1881372,1604639,1595948,1508868,1700182,1250805,1311724,1006170,754137,1377024,1538976,2323589,3175994,3154934,3154934
2016-08-18,1512440,1720649,1792674,1572573,1945517,1881372,1604639,1595948,1508868,1700182,1250805,1311724,1006170,754137,1377024,1538976,2323589,3175994,3154934,4660295,4660295
2016-08-19,1720649,1792674,1572573,1945517,1881372,1604639,1595948,1508868,1700182,1250805,1311724,1006170,754137,1377024,1538976,2323589,3175994,3154934,4660295,3340438,3340438
2016-08-22,1792674,1572573,1945517,1881372,1604639,1595948,1508868,1700182,1250805,1311724,1006170,754137,1377024,1538976,2323589,3175994,3154934,4660295,3340438,1626833,1626833
2016-08-23,1572573,1945517,1881372,1604639,1595948,1508868,1700182,1250805,1311724,1006170,754137,1377024,1538976,2323589,3175994,3154934,4660295,3340438,1626833,1645348,1645348
2016-08-24,1945517,1881372,1604639,1595948,1508868,1700182,1250805,1311724,1006170,754137,1377024,1538976,2323589,3175994,3154934,4660295,3340438,1626833,1645348,2634707,2634707
2016-08-25,1881372,1604639,1595948,1508868,1700182,1250805,1311724,1006170,754137,1377024,1538976,2323589,3175994,3154934,4660295,3340438,1626833,1645348,2634707,2160074,2160074
2016-08-26,1604639,1595948,1508868,1700182,1250805,1311724,1006170,754137,1377024,1538976,2323589,3175994,3154934,4660295,3340438,1626833,1645348,2634707,2160074,1581245,1581245
2016-08-29,1595948,1508868,1700182,1250805,1311724,1006170,754137,1377024,1538976,2323589,3175994,3154934,4660295,3340438,1626833,1645348,2634707,2160074,1581245,1332975,1332975
2016-08-30,1508868,1700182,1250805,1311724,1006170,754137,1377024,1538976,2323589,3175994,3154934,4660295,3340438,1626833,1645348,2634707,2160074,1581245,1332975,2231203,2231203
2016-08-31,1700182,1250805,1311724,1006170,754137,1377024,1538976,2323589,3175994,3154934,4660295,3340438,1626833,1645348,2634707,2160074,1581245,1332975,2231203,1676587,1676587
2016-09-01,1250805,1311724,1006170,754137,1377024,1538976,2323589,3175994,3154934,4660295,3340438,1626833,1645348,2634707,2160074,1581245,1332975,2231203,1676587,1257886,1257886
2016-09-02,1311724,1006170,754137,1377024,1538976,2323589,3175994,3154934,4660295,3340438,1626833,1645348,2634707,2160074,1581245,1332975,2231203,1676587,1257886,1424454,1424454
2016-09-06,1006170,754137,1377024,1538976,2323589,3175994,3154934,4660295,3340438,1626833,1645348,2634707,2160074,1581245,1332975,2231203,1676587,1257886,1424454,1460928,1460928
2016-09-07,754137,1377024,1538976,2323589,3175994,3154934,4660295,3340438,1626833,1645348,2634707,2160074,1581245,1332975,2231203,1676587,1257886,1424454,1460928,1542576,1542576
2016-09-08,1377024,1538976,2323589,3175994,3154934,4660295,3340438,1626833,1645348,2634707,2160074,1581245,1332975,2231203,1676587,1257886,1424454,1460928,1542576,884738,884738
2016-09-09,1538976,2323589,3175994,3154934,4660295,3340438,1626833,1645348,2634707,2160074,1581245,1332975,2231203,1676587,1257886,1424454,1460928,1542576,884738,2507018,2507018
2016-09-12,2323589,3175994,3154934,4660295,3340438,1626833,1645348,2634707,2160074,1581245,1332975,2231203,1676587,1257886,1424454,1460928,1542576,884738,2507018,1835434,1835434
2016-09-13,3175994,3154934,4660295,3340438,1626833,1645348,2634707,2160074,1581245,1332975,2231203,1676587,1257886,1424454,1460928,1542576,884738,2507018,1835434,3461832,3461832
2016-09-14,3154934,4660295,3340438,1626833,1645348,2634707,2160074,1581245,1332975,2231203,1676587,1257886,1424454,1460928,1542576,884738,2507018,1835434,3461832,1604806,1604806
